ts,open,close,session
1780342200,744.0,742.69,regular
1780344000,742.74,741.59,post
1780347600,741.612,741.96,post
1780351200,741.99,740.0401,post
1780354800,740.05,740.2837,post
1780387200,741.9,742.2582,pre
1780390800,742.2503,741.96,pre
1780394400,741.9812,742.42,pre
1780398000,742.4315,742.25,pre
1780401600,742.2078,742.289,pre
1780405200,742.08,742.44,pre
1780407000,742.46,742.5448,regular
1780410600,742.53,745.1,regular
1780414200,745.0701,744.95,regular
1780417800,744.9609,744.555,regular
1780421400,744.56,744.48,regular
1780425000,744.48,745.03,regular
1780428600,745.03,746.14,regular
1780430400,746.14,747.04,post
1780434000,747.1,746.84,post
1780437600,746.84,745.99,post
1780441200,746.0,746.06,post
1780473600,746.43,746.84,pre
1780477200,746.9,747.65,pre
1780480800,747.68,747.48,pre
1780484400,747.53,747.85,pre
1780488000,747.8712,747.3501,pre
1780491600,747.35,747.305,pre
1780493400,747.345,746.55,regular
1780497000,746.55,745.22,regular
1780500600,745.19,742.42,regular
1780504200,742.32,742.921,regular
1780507800,742.92,745.41,regular
1780511400,745.41,744.36,regular
1780515000,744.345,744.2542,regular
1780516800,744.16,740.95,post
1780520400,741.0,739.4043,post
1780524000,739.5,739.8,post
1780527600,739.8,738.34,post
1780560000,741.04,738.0,pre
1780563600,737.99,736.4,pre
1780567200,736.302,735.629,pre
1780570800,735.58,735.5748,pre
1780574400,735.6,735.08,pre
1780578000,735.055,735.5285,pre
1780579800,735.49,737.19,regular
1780583400,737.15,739.6105,regular
1780587000,739.63,740.55,regular
1780590600,740.555,741.39,regular
1780594200,741.385,743.16,regular
1780597800,743.135,743.2815,regular
1780601400,743.275,740.5,regular
1780603200,740.49,738.76,post
1780606800,738.81,739.08,post
1780610400,739.08,737.795,post
1780614000,737.7992,735.3685,post
1780646400,732.88,734.4,pre
1780650000,734.28,733.56,pre
1780653600,733.55,734.7706,pre
1780657200,734.7762,733.6158,pre
1780660800,733.565,732.0,pre
1780664400,732.0,730.08,pre
1780666200,729.926,724.9599,regular
1780669800,724.955,722.3182,regular
1780673400,722.2202,718.0799,regular
1780677000,718.075,715.65,regular
1780680600,715.62,710.81,regular
1780684200,710.83,708.73,regular
1780687800,708.73,705.21,regular
1780689600,705.4,701.03,post
1780693200,701.07,703.2,post
1780696800,703.08,703.585,post
1780700400,703.605,700.3,post
1780905600,711.15,710.4,pre
1780909200,710.52,709.8688,pre
1780912800,709.71,709.8,pre
1780916400,709.7985,714.98,pre
1780920000,714.99,716.19,pre
1780923600,716.12,717.87,pre
1780925400,717.81,717.56,regular
1780929000,717.48,720.252,regular
1780932600,720.2991,719.27,regular
1780936200,719.27,719.6799,regular
1780939800,719.59,719.3401,regular
1780943400,719.3501,715.65,regular
1780947000,715.665,716.1,regular
1780948800,716.07,715.635,post
1780952400,715.49,715.84,post
1780956000,715.85,715.35,post
1780959600,715.32,715.3972,post
1780992000,719.47,721.24,pre
1780995600,721.24,721.84,pre
1780999200,721.8,721.5,pre
1781002800,721.5,721.885,pre
1781006400,721.86,721.475,pre
1781010000,721.365,722.99,pre
1781011800,722.97,715.95,regular
1781015400,715.93,701.73,regular
1781019000,701.76,693.575,regular
1781022600,693.5,698.955,regular
1781026200,698.93,704.47,regular
1781029800,704.47,703.97,regular
