ts,open,close,session
1754085600,202.68,202.54,post
1754089200,202.56,202.3,post
1754294400,203.29,203.89,pre
1754298000,203.91,204.18,pre
1754301600,204.18,203.97,pre
1754305200,203.96,203.69,pre
1754308800,203.7,203.9,pre
1754312400,203.82,204.5,pre
1754314200,204.505,206.76,regular
1754317800,206.76,205.77,regular
1754321400,205.76,203.935,regular
1754325000,203.94,204.15,regular
1754328600,204.14,203.43,regular
1754332200,203.44,202.325,regular
1754335800,202.33,203.34,regular
1754337600,203.35,203.49,post
1754341200,203.49,203.3575,post
1754344800,203.42,203.36,post
1754348400,203.3599,203.2497,post
1754380800,203.79,203.82,pre
1754384400,203.87,203.84,pre
1754388000,203.88,204.16,pre
1754391600,204.23,204.22,pre
1754395200,204.21,203.6,pre
1754398800,203.58,203.43,pre
1754400600,203.435,204.53,regular
1754404200,204.535,204.63,regular
1754407800,204.62,203.71,regular
1754411400,203.71,204.035,regular
1754415000,204.05,203.87,regular
1754418600,203.86,203.335,regular
1754422200,203.34,202.93,regular
1754424000,202.92,202.75,post
1754427600,202.92,202.84,post
1754431200,202.91,202.79,post
1754434800,202.83,202.77,post
1754467200,203.65,203.82,pre
1754470800,203.82,203.78,pre
1754474400,203.78,203.77,pre
1754478000,203.74,203.9,pre
1754481600,203.92,205.39,pre
1754485200,205.39,205.6329,pre
1754487000,205.6,210.76,regular
1754490600,210.76,214.225,regular
1754494200,214.225,214.4999,regular
1754497800,214.5197,214.54,regular
1754501400,214.515,214.6025,regular
1754505000,214.61,213.875,regular
1754508600,213.885,213.25,regular
1754510400,213.28,211.6,post
1754514000,211.57,220.5,post
1754517600,220.57,219.23,post
1754521200,219.29,219.26,post
1754553600,218.47,219.57,pre
1754557200,219.57,220.08,pre
1754560800,220.1,219.83,pre
1754564400,219.83,219.05,pre
1754568000,219.09,219.55,pre
1754571600,219.5,218.85,pre
1754573400,218.875,218.27,regular
1754577000,218.2863,219.629,regular
1754580600,219.62,219.915,regular
1754584200,219.92,218.71,regular
1754587800,218.72,219.5,regular
1754591400,219.49,219.3001,regular
1754595000,219.3045,220.13,regular
1754596800,220.16,220.07,post
1754600400,220.0522,220.1,post
1754604000,220.07,221.71,post
1754607600,221.72,221.2895,post
1754640000,221.44,221.28,pre
1754643600,221.28,220.95,pre
1754647200,220.91,220.95,pre
1754650800,220.95,221.38,pre
1754654400,221.39,221.04,pre
1754658000,221.0,220.85,pre
1754659800,220.82,222.7817,regular
1754663400,222.78,224.36,regular
1754667000,224.355,228.2,regular
1754670600,228.2098,228.675,regular
1754674200,228.67,229.29,regular
1754677800,229.2916,228.83,regular
1754681400,228.82,229.37,regular
1754683200,229.35,229.95,post
1754686800,229.961,229.9,post
1754690400,229.8987,229.69,post
1754694000,229.689,229.99,post
1754899200,228.41,227.17,pre
1754902800,227.15,227.63,pre
1754906400,227.64,227.44,pre
1754910000,227.48,228.32,pre
1754913600,228.46,228.0179,pre
1754917200,228.0,227.8004,pre
1754919000,227.92,226.775,regular
1754922600,226.79,227.47,regular
1754926200,227.47,228.73,regular
1754929800,228.735,228.1,regular
1754933400,228.09,227.735,regular
1754937000,227.76,227.65,regular
1754940600,227.6592,227.205,regular
1754942400,227.27,226.62,post
1754946000,226.56,226.61,post
1754949600,226.61,226.59,post
1754953200,226.55,226.2589,post
1754985600,226.6,226.39,pre
1754989200,226.36,225.97,pre
1754992800,225.96,225.94,pre
1754996400,225.96,225.99,pre
1755000000,225.99,226.37,pre
1755003600,226.37,228.0,pre
1755005400,228.005,228.57,regular
1755009000,228.59,229.73,regular
1755012600,229.7299,229.78,regular
1755016200,229.78,229.775,regular
1755019800,229.7701,229.57,regular
1755023400,229.58,229.183,regular
1755027000,229.17,229.65,regular
1755028800,229.65,229.68,post
1755032400,229.6501,229.55,post
1755036000,229.45,229.38,post
1755039600,229.38,229.6507,post
1755072000,229.65,229.93,pre
1755075600,229.98,229.87,pre
1755079200,229.87,229.99,pre
1755082800,229.99,229.99,pre
1755086400,229.97,230.4674,pre
1755090000,230.3,231.01,pre
1755091800,231.07,231.81,regular
1755095400,231.81,232.29,regular
1755099000,232.28,233.095,regular
1755102600,233.07,232.455,regular
1755106200,232.45,232.925,regular
1755109800,232.94,233.585,regular
1755113400,233.585,233.33,regular
1755115200,233.33,233.44,post
1755118800,233.44,233.33,post
1755122400,233.34,233.3,post
1755126000,233.29,233.3,post
1755158400,233.05,232.99,pre
1755162000,232.98,232.75,pre
1755165600,232.75,232.56,pre
1755169200,232.56,233.78,pre
1755172800,233.8,233.8,pre
1755176400,233.9,234.0,pre
1755178200,234.055,232.21,regular
1755181800,232.205,231.7402,regular
1755185400,231.75,232.01,regular
1755189000,232.02,232.9273,regular
1755192600,232.93,232.73,regular
1755196200,232.71,232.945,regular
1755199800,232.93,232.83,regular
1755201600,232.78,232.78,post
1755205200,232.7803,232.58,post
1755208800,232.6,232.55,post
1755212400,232.59,232.28,post
1755244800,233.0,233.05,pre
1755248400,233.05,232.99,pre
1755252000,232.89,232.8,pre
1755255600,232.78,233.12,pre
1755259200,233.06,232.79,pre
1755262800,232.81,233.56,pre
1755264600,233.73,232.17,regular
1755268200,232.1614,231.07,regular
1755271800,231.07,230.74,regular
1755275400,230.7442,230.57,regular
1755279000,230.56,230.85,regular
1755282600,230.86,231.36,regular
1755286200,231.37,231.65,regular
1755288000,231.65,236.5208,post
1755291600,231.27,231.3,post
1755295200,231.26,231.25,post
1755298800,231.23,231.18,post
1755504000,231.21,231.14,pre
1755507600,231.11,230.98,pre
1755511200,230.98,231.0,pre
1755514800,231.05,231.14,pre
1755518400,231.1,231.004,pre
1755522000,231.02,231.75,pre
1755523800,231.78,230.66,regular
1755527400,230.62,230.86,regular
1755531000,230.865,230.68,regular
1755534600,230.68,231.07,regular
1755538200,231.08,231.145,regular
1755541800,231.15,231.225,regular
1755545400,231.22,230.88,regular
1755547200,230.89,230.81,post
1755550800,230.9,230.9201,post
1755554400,230.96,231.05,post
1755558000,231.05,230.9,post
1755590400,230.64,230.25,pre
1755594000,230.29,230.57,pre
1755597600,230.57,230.38,pre
1755601200,230.34,230.24,pre
1755604800,230.24,230.46,pre
1755608400,230.4,231.39,pre
1755610200,231.275,231.83,regular
1755613800,231.82,231.3226,regular
1755617400,231.32,231.3099,regular
1755621000,231.28,230.625,regular
1755624600,230.62,230.05,regular
1755628200,230.025,230.185,regular
1755631800,230.185,230.54,regular
1755633600,230.56,230.51,post
1755637200,230.56,230.47,post
1755640800,230.5,230.5975,post
1755644400,230.58,229.8352,post
1755676800,229.85,229.12,pre
1755680400,229.11,229.31,pre
1755684000,229.4,229.51,pre
1755687600,229.51,229.22,pre
1755691200,229.25,229.3605,pre
1755694800,229.36,230.1,pre
1755696600,229.97,226.7201,regular
1755700200,226.74,227.335,regular
1755703800,227.33,227.1346,regular
1755707400,227.13,226.295,regular
1755711000,226.3,225.9901,regular
1755714600,225.99,226.445,regular
1755718200,226.44,225.96,regular
1755720000,225.97,225.9,post
1755723600,225.8994,225.63,post
1755727200,225.7,225.64,post
1755730800,225.65,225.639,post
1755763200,225.97,225.8,pre
1755766800,225.84,225.2,pre
1755770400,225.2,224.97,pre
1755774000,224.95,225.12,pre
1755777600,225.1,225.4,pre
1755781200,225.38,226.38,pre
1755783000,226.28,225.5799,regular
1755786600,225.5273,225.13,regular
1755790200,225.135,224.83,regular
1755793800,224.83,224.175,regular
1755797400,224.1708,224.23,regular
1755801000,224.2235,224.88,regular
1755804600,224.9,224.91,regular
1755806400,224.9,225.1,post
1755810000,225.0952,225.0,post
